Original Sentence,Gold Sentence
Hindi katulad noong bata ako na iisip ko lang work paliwanag niya,Hindi katulad noong bata ako na iniisip ko lang work paliwanag niya
Pero hindi naging sapat para nila ang maglaro sa jackpot round,Pero hindi naging sapat para sila ang maglaro sa jackpot round
Mahusay ang production team kaya naman hindi katakataka na maging mataas ang ratingnito,Mahusay ang production team kaya naman hindi katakataka na maging mataas ang rating nito
Isasailalim rin sa awtopsiya ang bangkay ng bata para alamin kung ginahasa siyaFRJ,Isasailalim din sa awtopsiya ang bangkay ng bata para alamin kung ginahasa siyaFRJ
Kaya naman kaliwat kanang negatibong komento ang natanggap nina Thompson at Serrano mula sanetizens,Kaya naman kaliwat kanang negatibong komento ang natanggap nina Thompson at Serrano mula sa netizens
Maliban sa BaliPure naglaro din si Alina para sa Pacific TownArmy noong ,Maliban sa BaliPure naglaro rin si Alina para sa Pacific TownArmy noong 
Five feet seven may konting dagdag na po ata yon yon patuloy niya,Five feet seven may konting dagdag na po ata yon patuloy niya
Tapos PAG last set na wala na kami suot bikini na lang,Tapos pag last set na wala na kami suot bikini na lang
Pero humindi na natuloy dahil nakipaghiwalay na sa kanya ang magandang girlfriend,Pero hindi na natuloy dahil nakipaghiwalay na sa kanya ang magandang girlfriend
Kaya ng nagkaroon siya ng trabaho ipinaayos niya agad ang kanyang mga ngipin,Kaya nang nagkaroon siya ng trabaho ipinaayos niya agad ang kanyang mga ngipin
Kumbaga ipapasa niya lang sa akin yung demo tapos ako ang kagagawa ng lyrics,Kumbaga ipapasa niya lang sa akin yung demo tapos ako ang gagawa ng lyrics
Ang lupang iyon ay pagaari ng lolo ng aktor ding si Leandro Baldemor,Ang lupang iyon ay pagaari ng lolo ng aktor ding si Leandro Baldemor
Pero ang mga kakaibang karanasan tumindi daw nitong nakalipas na mga taon,Pero ang mga kakaibang karanasan tumindi raw nitong nakalipas na mga taon
Ilet go natin at ibi gay natin sa mas tamang aktor,Ilet go natin at ibigay natin sa mas tamang aktor
Malaking tulong si Ramos dahil bangas ang lineup nang Gilas Pilipinas,Malaking tulong si Ramos dahil bangas ang lineup ng Gilas Pilipinas
Wala nga siyang kayamanan pero happiness naman ang hinanap natin di ba,Wala nga siyang kayamanan pero happiness naman ang hinahanap natin di ba
Dahil nga wala akong social media hindi ko nalalaman kung anong mangyayari sa kanila,Dahil nga wala akong social media hindi ko nalalaman kung anong nangyayari sa kanila
Minahal mo rin kasi yung taong yan Natutunan mo na ring mahalin yan,Minahal mo rin kasi yung taong yan Natutunan mo na ring mahalin yan
Maaring nagiisip kayo ano nga ba ang pewdeng recipes for ramen na pwedeng ibenta,Maaring nagiisip kayo ano nga ba ang pewdeng recipes for ramen na pwedeng ibenta
Nagbuga rin ang bulkan ng sul fur dioxide na may  tonelada kada araw,Nagbuga rin ang bulkan ng sulfur dioxide na may  tonelada kada araw
At alam naman po natin na ngayon pa lang po bumabangon ang ating ekonomiya,At alam naman po natin na ngayon pa lang po bumabangon ang ating ekonomiya
Sinabi rin ni Malaya na kritisismo ni Robredo ay ‘misplaced’ o wala sa lugar,Sinabi rin ni Malaya na ang kritisismo ni Robredo ay ‘misplaced’ o wala sa lugar
Samantala ki nontra ng ilang senador ang pahayag ni Pangulong Duterte laban sa kanila,Samantala kinontra ng ilang senador ang pahayag ni Pangulong Duterte laban sa kanila
Gayunman maging siya ay sinaksak rin nito sa dibdib na nagresulta sa kanyang kamatayan,Gayunman maging siya ay sinaksak din nito sa dibdib na nagresulta sa kanyang kamatayan
Nahuli ang dalawa sa Kalaw Street kung saan madalas raw sila mambiktima,Nahuli ang dalawa sa Kalaw Street kung saan madalas daw sila mambiktima
Kuwento nang aming source na kasabayan nila Lapitin ng babae ang male personality,Kuwento ng aming source na kasabayan nila Lapitin ng babae ang male personality
spot ANG reigning PBA MVP na si Thompson sa BPC race matapos magtala ng , spot ang reigning PBA MVP na si Thompson sa BPC race matapos magtala ng 
“sorry ha hindi talaga ako kumportable pagusapan ang aking buhay pagibig,“Sorry ha hindi talaga ako kumportable pagusapan ang aking buhay pagibig
Samga interesado palang sumali sa st Summer Metro Manila Film Festival hanggang Feb,Sa mga interesado palang sumali sa st Summer Metro Manila Film Festival hanggang Feb
Kasusunod naman ito ng engkuwentro ng Mapua at Lyceum sa alas ng hapon,Susundan naman ito ng engkuwentro ng Mapua at Lyceum sa alas ng hapon
Nadiscover din ang families of Cape fur seals na magkasamang maglaro at magbonding,Nadiscover din ang families of Cape Fur seals na magkasamang maglaro at magbonding
Kahit isa raw sa  order na inihatid ng delivery riders walang nagorder ang aktres,Kahit isa raw sa  order na inihatid ng delivery riders walang inorder ang aktres
Nasa edad  at  ang biktima kung saan anim ang babae at lima ang lalaki,Nasa edad  at  ang mga biktima kung saan anim ang babae at lima ang lalaki
Dito umano kinonsidera ang mga basic payments na magbabayad ng SSS sa hinaharap,Dito umano kinonsidera ang mga basic payments na babayaran ng SSS sa hinaharap
Pero inamin siya na parang hindi pa niya kaya ang gumawa ng sex videos,Pero inamin niya na parang hindi pa niya kaya ang gumawa ng sex videos
Kasama din ito ni Biden noong siyay nangangampanya pa sa pagkaPangulo noong ,Kasama rin ito ni Biden noong siyay nangangampanya pa sa pagkaPangulo noong 
Makahulugan ang mensahe ni Elijah kay Kokoy na mamimiss daw niya ito,Makahulugan ang mensahe ni Elijah kay Kokoy na mamimiss daw niya ito
Samantala nakakakilabot din ang nadiskubre nang isang couple sa baby monitor ng kanilang anak,Samantala nakakakilabot din ang nadiskubre ng isang couple sa baby monitor ng kanilang anak
Apat porsiyento naman sa mga tatanungin ang wala pang napipiling iboboto,Apat porsiyento naman sa mga tinanong ang wala pang napipiling iboboto
Parang wala talagang imposible kapag si God ang nagorchestrate ng lahat,Parang wala talagang imposible kapag si God ang nagorchestrate ng lahat
Kapag may nasabi siyang maganda osige puwede paglaruan yan or whatever,Kapag may nasabi siyang maganda o sige puwede paglaruan yan or whatever
Sa mga nais na magapply sa CHIBP makipagugnayan lang sa PhilHealthFRJ GMA News,Sa mga nais na magapply sa CHIBP makipagugnayan lang sa PhilHealthFRJ GMA News
Dagdag pa niya wala na daw gaanong panggigipit ngayon sa dagat ang mga Tsino,Dagdag pa niya wala na raw gaanong panggigipit ngayon sa dagat ang mga Tsino
Mil yong halaga ng shabu kamakalawa ng gabi sa Taguig City,Milyong halaga ng shabu kamakalawa ng gabi sa Taguig City
Siguradong na miss niya ang mga ganitong bonding kasama si Robin,Siguradong namiss niya ang mga ganitong bonding kasama si Robin
Yun na din po ang inano ng mga alkalde ng Metro Manila,Yun na rin po ang inano ng mga alkalde ng Metro Manila
Kaya naman umaasa si Go na mauulit nito ang impresibong kampanya sa susunod taon,Kaya naman umaasa si Go na mauulit nito ang impresibong kampanya sa susunod taon
Dahil sa brownout hindi nascan ng mgamerchant ang fertilizer discount vouchers ng mga magsasaka,Dahil sa brownout hindi nascan ng mga merchant ang fertilizer discount vouchers ng mga magsasaka
So kailangan n’yo magusap kung paano iworkout yung characters” giit ng aktor,So kailangan n’yo magusap kung paano iworkout yung characters” giit ng aktor
Sinususpinde din ng EO ang pagtaya sa mga live na sabong,Sinususpinde rin ng EO ang pagtaya sa mga live na sabong
Ibang court naman ang pupuntahan natin sana magkakasama pa din tayo ani Valdez,Ibang court naman ang pupuntahan natin sana magkakasama pa rin tayo ani Valdez
Nakalagay rin sa sulat na hindi umano residente sa lugar ang ina ng sanggol,Nakalagay rin sa sulat na hindi umano residente sa lugar ang ina ng sanggol
Naging bahagi din siya ng singing competition na Tawag ng Tanghalan noong ,Naging bahagi rin siya ng singing competition na Tawag ng Tanghalan noong 
Sa pagaaral niya lalo na ngayon online sambit ng ama ni Basher,Sa pagaaral niya lalo na ngayon online sambit ng ama ni Basher
Hindi naman siguro siya pababayaan ng mga malalaking artistang nakatrabaho niya,Hindi naman siguro siya pababayaan ng mga malalaking artistang nakatrabaho niya
Nakaaresto din anila sila ng  iba pang indibidwal na sangkot sa illegal drugs,Nakaaresto rin anila sila ng  iba pang indibidwal na sangkot sa illegal drugs
Kaibigan rin daw ni Pinty Gonzaga ina ni Alex ang waiter na si Allan,Kaibigan din daw ni Pinty Gonzaga ina ni Alex ang waiter na si Allan
Mas willing na siyang matuto and mas nai enjoy na yung paligid niya,Mas willing na siyang matuto and mas naienjoy na yung paligid niya
Ipinakausap rin ang dalaga sa sa isang clinical psychologist na si Dr,Ipinakausap din ang dalaga sa sa isang clinical psychologist na si Dr
Karagdagan aniya ito sa unang  doses nang CoronaVac jabs na donasyon ng Chinese government,Karagdagan aniya ito sa unang  doses ng CoronaVac jabs na donasyon ng Chinese government
Opuro ka pasaring sa kasalukuyang admin Ngunit wala ka din namang ginagawa,O puro ka pasaring sa kasalukuyang admin Ngunit wala ka rin namang ginagawa
Gumaling ang kapansanan ng lalaki ng hawakan ni Hesus ang dalawang tainga nito,Gumaling ang kapansanan ng lalaki nang hawakan ni Hesus ang dalawang tainga nito
Natutuwa rin si David sa kaniyang pagbabalik sa trabaho na kaniya daw naienjoy,Natutuwa rin si David sa kaniyang pagbabalik sa trabaho na kaniya raw naienjoy
Back then of course ang isip ko lang Nagtatrabaho lang po ako,Back then of course ang iniisip ko lang Nagtatrabaho lang po ako
Sa maraming gobyerno hindi lang corruption na hindi talaga maalis no,Sa maraming gobyerno hindi lang corruption na hindi talaga maalis no
Ginulantang ng Jose Rizal University ang San Beda University  upang sumalo sa No,Ginulantang ng Jose Rizal University ang San Beda University  upang sumalo sa No
Pero iginiit muli ng lider ng Senado na kawawala siyang nilalampasan na kasamahan,Pero iginiit muli ng lider ng Senado na wala siyang nilalampasan na kasamahan
Lalo na nang hindi na siya nakakalakad naa appreciate ko lahat yon patuloy niya,Lalo na nang hindi na siya nakakalakad naaappreciate ko lahat yon patuloy niya
Ang ginagawa namin binibigay ng script yung iba nagtitimpla ng kape kuwento ni Raffy,Ang ginagawa namin nagbibigay ng script yung iba nagtitimpla ng kape kuwento ni Raffy
Pinakilala raw ito na Hazel noong Setyembre  at nagapply bilang kasambahay,Nagpakilala raw ito na Hazel noong Setyembre  at nagapply bilang kasambahay
Porsiyento ng walang trabaho ang mga lockdown kaya nila walang hanapbuhay,Porsiyento ng walang trabaho ang mga lockdown kaya sila walang hanapbuhay
Nahihirapan akong magperform pero mas gutom ako mas passionate ako NGAYON,Nahihirapan akong magperform pero mas gutom ako mas passionate ako ngayon
Saka aanhin siya naman ang datung kung hindi niya gusto ang ginagawa niya,Saka aanhin niya naman ang datung kung hindi niya gusto ang ginagawa niya
So kung ayaw siya yung pangalan na naisip ko okay lang,So kung ayaw niya yung pangalan na naisip ko okay lang
Mapapraning na naman raw siya na puro itlog lang kinakain niya kapag nagdadiet,Mapapraning na naman daw siya na puro itlog lang kinakain niya kapag nagdadiet
Narito naman ang sariwang datos sila pagdating sa mga rehiyong naapektuhan,Narito naman ang sariwang datos nila pagdating sa mga rehiyong naapektuhan
Habang may isa namang nasawi at apat pang mawawala sa Caraga,Habang may isa namang nasawi at apat pang nawawala sa Caraga
Ayon PCSO nabili ng mapalad na mananaya ang kanyang lucky ticket sa Guiguinto Bulacan,Ayon sa PCSO nabili ng mapalad na mananaya ang kanyang lucky ticket sa Guiguinto Bulacan
Palaban rin ang Gazz Angels na armado rin ng mga beteranong players,Palaban din ang Gazz Angels na armado rin ng mga beteranong players
Pero may buyer nga kaya ngayong mahirap ang sitwasyon sa COVID,Pero may buyer nga kaya ngayong mahirap ang sitwasyon dahil sa COVID
Ano nga ba ang nakuhanan nang video nang puntahan ni direk Meiley ang bahay,Ano nga ba ang nakuhanan ng video nang puntahan ni direk Meiley ang bahay
Samantala nanguna naman sa naturang listahan ang Australia na nakakuha nang ,Samantala nanguna naman sa naturang listahan ang Australia na nakakuha ng 
No Bawal School muna paglalahad ni Red na kundisyon sa kaniyang anak,No Bawal School muna paglalahad ni Red na kundisyon sa kaniyang anak
Sa ngayon nagparehistro niya sa FBI sa downtown Los Angeles kasama ang kanyang kaibigan,Sa ngayon nagparehistro siya sa FBI sa downtown Los Angeles kasama ang kanyang kaibigan
Ang sabi winawala na raw presscon kundi maglalabas na lang sila ng statement,Ang sabi wala na raw presscon kundi maglalabas na lang sila ng statement
Marami daw bata ang nasa tulay noon ngunit nakatakbo ang iba,Marami raw bata ang nasa tulay noon ngunit nakatakbo ang iba
Ang susunod na antas ng ating pananampalatayang kristiyano ay ang pagsasakripisyo,Ang susunod na antas ng ating pananampalatayang Kristiyano ay ang pagsasakripisyo
Kontrabida raw ang role at marami raw silang eksena ni Darna Jane DE Leon,Kontrabida raw ang role at marami raw silang eksena ni Darna Jane de Leon
Ngayon ako naman ang tumulong sa inyo at magsusuporta sa inyo ani Marcos,Ngayon ako naman ang tutulong sa inyo at magsusuporta sa inyo ani Marcos
Gagawa ang babae para sa lalaki ginawa ang lalaki para sa babae,Ginawa ang babae para sa lalaki ginawa ang lalaki para sa babae
 dito ay mga pampublikong paaralan habang  naman raw rito ay mga pribadong eskwela, dito ay mga pampublikong paaralan habang  naman daw rito ay mga pribadong eskwela
Kamakailan ay inilabas rin niya ang kantang Hibang mula sa K Sounds,Kamakailan ay inilabas din niya ang kantang Hibang mula sa K Sounds
Maraming kaibigan at katrabaho niya ang nagalala ngayon para sa kanya,Maraming kaibigan at katrabaho niya ang nagaalala ngayon para sa kanya
Nakorner siya ng mga rumespondeng awtoridad sa bahagi ng C Road corner FVR road,Nakorner siya ng mga rumespondeng awtoridad sa bahagi ng C Road corner FVR Road
Paano naman kitangkita nila na ti nga nang tinga ang male personality,Paano naman kitangkita nila na tinga nang tinga ang male personality
Sinabi ni Nebrija na DAPAT sumuko ang mga nanakit sa mga enforcer ng MMDA,Sinabi ni Nebrija na dapat sumuko ang mga nanakit sa mga enforcer ng MMDA
UMAABOT na sa  milyong magaaral sa bansa ang nakapagpaenroll na para sa School Year ,Umaabot na sa  milyong magaaral sa bansa ang nakapagpaenroll na para sa School Year 
Ipinagtatanggol ni RR si GA dahil guwapo siya Hindi ko niya ipinagtatanggol,Ipinagtatanggol ni RR si GA dahil guwapo siya Hindi ko siya ipinagtatanggol
May pinuntahan rin umano ang punong barangay at hindi pa makapagbibigay ng pahayag,May pinuntahan din umano ang punong barangay at hindi pa makapagbibigay ng pahayag
Alam na namin na lumalayo siya naghahanap ng makain siya sa labas,Alam na namin na lumalayo siya naghahanap ng makain niya sa labas
Matagal din raw ang proseso ng collaboration pero pakontikonti ay naaayos na,Matagal din daw ang proseso ng collaboration pero pakontikonti ay naaayos na
sa panahon ng tagulan puwede ring maging sagipbuhay ang jet carLBG GMA News,Sa panahon ng tagulan puwede ring maging sagipbuhay ang jet carLBG GMA News
Dahil yung mga hindi natin kasama nila yung kasama natin noong simula,Dahil yung mga hindi natin kasama sila yung kasama natin noong simula
Sa ulat ng Reuters humihindi muna nagdetalye ang mga awtoridad hinggil sa mga inaresto,Sa ulat ng Reuters hindi muna nagdetalye ang mga awtoridad hinggil sa mga inaresto
Hindi ko nagsugal yung safety ng mga tao para lang makalaro,Hindi ko isusugal yung safety ng mga tao para lang makalaro
dozier ng careerhigh  points para sa ika panalo ng Denver  sa huli nilang  laro,Dozier ng careerhigh  points para sa ika panalo ng Denver  sa huli nilang  laro
ACTUALLY po ang ‘Chinito’ ang sumulat lalaki si Jed Dumaual ang aking kaibigan,Actually po ang ‘Chinito’ ang sumulat lalaki si Jed Dumaual ang aking kaibigan
Maligalig kontrobersiyal maraming ikinukuda si Barbie sa nakaraan nilang relas yon,Maligalig kontrobersiyal maraming ikinukuda si Barbie sa nakaraan nilang relasyon
Tinitingnan aniya ng gobyerno na bili ng Mini Cruiser sa Toyota para sa militar,Tinitingnan aniya ng gobyerno na bumili ng Mini Cruiser sa Toyota para sa militar
Makikita natin ang masaya at malungkot na mukha ng showbiz nung nakaraang Biyernes Santo,Nakita natin ang masaya at malungkot na mukha ng showbiz nung nakaraang Biyernes Santo
Never kaming nagkaroon ng KAHIT anong relasyon romantic wala” paglilinaw ni Ivana,Never kaming nagkaroon ng kahit anong relasyon romantic wala” paglilinaw ni Ivana
Pero walang duda na may ginawa sila hindi lang sigurado kung para sa endorsement,Pero walang duda na may ginagawa sila hindi lang sigurado kung para sa endorsement
Pagkatapos ay patuloy ang Pangulo sa pagsasagawa ng briefing kay Misamis Occ,Pagkatapos ay nagpatuloy ang Pangulo sa pagsasagawa ng briefing kay Misamis Occ
Si Yang at Ong ay kabilang sa i pinaaaresto ng Senado,Si Yang at Ong ay kabilang sa ipinaaaresto ng Senado
Gayunpaman kailangan pa raw magantay ng i lang sandali bago ito gawin ng gobyerno,Gayunpaman kailangan pa raw magantay ng ilang sandali bago ito gawin ng gobyerno
Pero hinanap sa nasabing okasyon si na Anne Curtis at Bea Alonzo,Pero hinanap sa nasabing okasyon sina Anne Curtis at Bea Alonzo
Kasi tiyak na gagawa din siya ng bonggang eksena pag nagkataon,Kasi tiyak na gagawa rin siya ng bonggang eksena pag nagkataon
Matatandaan na tanghali noong Enero  ng makita sa bathtub ang bangkay ni Christine,Matatandaan na tanghali noong Enero  nang makita sa bathtub ang bangkay ni Christine
Ng nasa Skyway dito na siningil ang mga dayuhang Pranses ng  o mahigit P,Nang nasa Skyway dito na siningil ang mga dayuhang Pranses ng  o mahigit P
Bilang mga Kristiyano batid natin na ang kasalanan ay walang pinagkaiba sa kalawang,Bilang mga Kristiyano batid natin na ang kasalanan ay walang pinagkaiba sa kalawang
Lahat na lang ng paraan e gagawin siya kapag tinotopak siya,Lahat na lang ng paraan e gagawin niya kapag tinotopak siya
May ilan na kayayari na naramdam ko na mas matimbang siya kaysa sakin,May ilan na nangyari na naramdam ko na mas matimbang siya kaysa sakin
Ewan ko lang kung alam na ni aktor ang tungkol dito sababaeng nabuntis niya,Ewan ko lang kung alam na ni aktor ang tungkol dito sa babaeng nabuntis niya
Dahil dito mas maraming tao ang ang inaasahang lalabas at pupunta sa permitted industries,Dahil dito mas maraming tao ang inaasahang lalabas at pupunta sa permitted industries
Inihalintulad pa siya ito sa South Korea kung saan ipinapatupad ito,Inihalintulad pa niya ito sa South Korea kung saan ipinapatupad ito
Tingnan na lang natin kung saan dinala ng kapalaran ang pangarap ng mister niya,Tingnan na lang natin kung saan dadalhin ng kapalaran ang pangarap ng mister niya
Sa ngayon pinaplano pa ng PBA kung ano ang magiging kasusunod na aksyon nito,Sa ngayon pinaplano pa ng PBA kung ano ang magiging susunod na aksyon nito
Nabalian din siya ng buto sa likod sa dibdib kaya hirap siyang magsalita,Nabalian din siya ng buto sa likod at sa dibdib kaya hirap siyang magsalita
Kapag rest day raw sila ay may mga nagiinuman na hindi dapat ganun,Kapag rest day raw nila ay may mga nagiinuman na hindi dapat ganun
hindi naman pwede yung kababayan natin habambuhay nang umaasa sa dole out,Hindi naman pwede yung kababayan natin habambuhay nang umaasa sa dole out
Parang lahat ba sila nanggagaling sa stage at napakahuhusay nilang umarte,Parang lahat ba sila nanggaling sa stage at napakahuhusay nilang umarte
Dahil takot ng aso nagtago ito sa ilalim ng nakaparadang van,Dahil sa takot ng aso nagtago ito sa ilalim ng nakaparadang van
Pero wala raw siyang paki sa mga nagsasabi ng mga kaibigan basta siyakumakain,Pero wala raw siyang paki sa mga sinasabi ng mga kaibigan basta siyakumakain
Hindi masasabing sikat kang artist kung hinihindian ka pa nakapagconcert sa big dome,Hindi masasabing sikat kang artist kung hindi ka pa nakapagconcert sa big dome
hindi pa ipinanganganak ang magbabagsak kay Sharon Cuneta napakadiing komento ni prop,Hindi pa ipinanganganak ang magbabagsak kay Sharon Cuneta napakadiing komento ni prop
Ang tahimik lang e hindi man lang niya binabayaran nang kahit baryabarya,Ang tahimik lang e hindi man lang niya binabayaran nang kahit baryabarya
Alas ng umaga naman kahapon ng pagdadamputin ang mga naninigarilyo sa Dagonoy St,Alas ng umaga naman kahapon nang pagdadamputin ang mga naninigarilyo sa Dagonoy St
Dadalhin pa nya dati ang anak nya Dominique at mga pamangkin” kuwento ni Dr,Dinadala pa nya dati ang anak nya Dominique at mga pamangkin” kuwento ni Dr
May patunay umano ang senador tinayuan ng subdibisyon ang naturang lupaing pangsaka,May patunay umano ang senador na tinayuan ng subdibisyon ang naturang lupaing pangsaka
Panoorin ang masayang episode kung saan gumanap na guro ang namayapang senadora,Panoorin ang masayang episode kung saan gumanap na guro ang namayapang senadora
may kaniyakaniya raw silang relasyon noon nina Jake pero pareho silang humantong sa breakup,May kaniyakaniya raw silang relasyon noon nina Jake pero pareho silang humantong sa breakup
Alam niya na hindi niya KAYANG bayaran ang utang na loob,Alam niya na hindi niya kayang bayaran ang utang na loob
Waley na iniwan na rin siya may iba na namang pinangangakuan ng kasikatan,Waley na iniwan na rin siya may iba na namang pinangangakuan ng kasikatan
Ayon kay DILG Secretary Eduardo Año beberipikahin pa sila ang naturang ulat,Ayon kay DILG Secretary Eduardo Año beberipikahin pa nila ang naturang ulat
Kaya ipinagbigayalam nila ito sa mga nakatatanda na nila namang tumawag sa barangay,Kaya ipinagbigayalam nila ito sa mga nakatatanda na sila namang tumawag sa barangay
Sabi niya po siya na daw ang magbibigay ng gatas ng anak namin,Sabi niya po siya na raw ang magbibigay ng gatas ng anak namin
Nagfile na din ng annulment si Katya at waiting na lang siya sa decision,Nagfile na rin ng annulment si Katya at waiting na lang siya sa decision
Sa impormasyon unang naiulat na nawawala ang batang biktima noong Agosto ,Sa impormasyon unang naiulat na nawawala ang batang biktima noong Agosto 
Eh para kang kumuha ng bato at pinukpok sa ulo MO,Eh para kang kumuha ng bato at pinukpok sa ulo mo
E ngayon nakita ko ko ang lineup ng mga pelikula e,E ngayon nakita ko ang lineup ng mga pelikula e
Pinakiusap din ng MMDA sa mga mall operator na huwag magsabaysabay sa pagsale,Pinakiusap din ng MMDA sa mga mall operator na huwag magsabaysabay sa pagsale
Para paglaki nila ganun rin ang gagawin nila sa mga bata,Para paglaki nila ganun din ang gagawin nila sa mga bata
Igaguide ka Niya as long as wala kang tinatapakang tao” dagdag pa nang binata,Igaguide ka Niya as long as wala kang tinatapakang tao” dagdag pa ng binata
Natatawang sagot ni Valeen at sinabing kabubulong na lang niya kay Tito Boy,Natatawang sagot ni Valeen at sinabing ibubulong na lang niya kay Tito Boy
Magvolunteer na kayo kasi kakasuhan kayo pag di kayo nakipagtulungan sa imbestigasyon,Magvolunteer na kayo kasi kakasuhan kayo pag di kayo nakipagtulungan sa imbestigasyon
Kung iniintindi mo ang sinabi niya hindi naman iyon laban kanino man,Kung iintindihin mo ang sinabi niya hindi naman iyon laban kanino man
Ang penalty sa m ga hindi nakabayad noong  lamang ay nasa P,Ang penalty sa mga hindi nakabayad noong  lamang ay nasa P
Inaresto ang suspek sa pinagtatambayan nitong tricycle terminal base sa reklamong panghihipo,Inaresto ang suspek sa pinagtatambayan nitong tricycle terminal base sa reklamong panghihipo
Pangako ko yun na habambuhay kitang aalagaan and somehow I failed pagamin ni Paolo,Pangako ko yun na habambuhay kitang aalagaan and somehow I failed pagamin ni Paolo
Nakakapagod yung ginagawa nila Partially vaccinated naman kami Bakit di kami pinayagan hinanakit niya,Nakakapagod yung ginagawa nila Partially vaccinated naman kami Bakit di kami pinayagan hinanakit niya
Talagang ang lunch sa Tiong Bahru na pagaari nila Kathryna Pimentel,Talagang ang lunch sa Tiong Bahru na pagaari nila Kathryna Pimentel
Itoy itoy matapos ihayag ni Mayor Sara na wala siyang planong kumandidatong Pangulo,Itoy matapos ihayag ni Mayor Sara na wala siyang planong kumandidatong Pangulo
Iguess hindi lang naman ako ‘yung nahiwalay o nawala sa ABSCBN,I guess hindi lang naman ako ‘yung nahiwalay o nawala sa ABSCBN
Tatawagan ang isang kaibigan namin Kailan naman kaya magpapakatotoo sina  at ,Tumawag ang isang kaibigan namin Kailan naman kaya magpapakatotoo sina  at 
WAAAAAAAAAH THANK YOU PO AGAD AGAD KUYA DJ pagpapasalamat ng netizen,WAAAAAAAAAH THANK YOU PO AGAD AGAD KUYA DJ pagpapasalamat ng netizen
Ay nagbigay ng ginhawa sa mga motorista na kadadaan sa EDSA,Ay nagbigay ng ginhawa sa mga motorista na dumaraan sa EDSA
Pero hindi sila kasama satop  countries pagdating sa pagiging exporter ng sili,Pero hindi sila kasama sa top  countries pagdating sa pagiging exporter ng sili
Rito na nabitawan ng suspek ang biktima at napasakamay siya ng mga awtoridad,Dito na nabitawan ng suspek ang biktima at napasakamay siya ng mga awtoridad
Narekober sa suspek ang  malaking pakete nang shabu na nagkakahalaga ng P,Narekober sa suspek ang  malaking pakete ng shabu na nagkakahalaga ng P
Hawakdin ng pambato ng Japan ang belt ng WBA at IBF,Hawak din ng pambato ng Japan ang belt ng WBA at IBF
Ilang airbus narin ang bumibiyahe rito para maraming pasahero ang makasakay,Ilang airbus na rin ang bumibiyahe rito para maraming pasahero ang makasakay
ITO ay sa kabila na may apilasyon ang Newsnet sa NOW Corp,Ito ay sa kabila na may apilasyon ang Newsnet sa NOW Corp
Imposible rin na magbigay ka na walang gagawa para sa iyo ang binigyan mo,Imposible rin na magbigay ka na walang ginawa para sa iyo ang binigyan mo
“noong nalaman ko na magiging loveteam kami ni Criza na surprise ako at natuwa,“Noong nalaman ko na magiging loveteam kami ni Criza nasurprise ako at natuwa
Nakita mo talaga ang pagmamahal at respeto sa isang tao sa kanyang burol,Makikita mo talaga ang pagmamahal at respeto sa isang tao sa kanyang burol
Bandang July na daw sila babalik pagkatapos nilang magbangko ng maraming episodes,Bandang July na raw sila babalik pagkatapos nilang magbangko ng maraming episodes
Noong bago magpandemya ay pinakamarami ang mga turistang Chinese na bu misita sa Pilipinas,Noong bago magpandemya ay pinakamarami ang mga turistang Chinese na bumisita sa Pilipinas
Basta medium ang size ko pero gusto ko din ‘yung maluwag,Basta medium ang size ko pero gusto ko rin ‘yung maluwag
Kung anuanong kuwento ang IDINADAHILAN ng male personality sa kanyang mga kailangang bayaran,Kung anuanong kuwento ang idinadahilan ng male personality sa kanyang mga kailangang bayaran
“maraming mga unforgettable moments at mga bagay na hindinghindi ko ma kakalimutan,“Maraming mga unforgettable moments at mga bagay na hindinghindi ko makakalimutan
LUMALABAS na nakainom ng alak si Purificacion nang mangyari ang insidente,Lumalabas na nakainom ng alak si Purificacion nang mangyari ang insidente
Kontrobersyal ang naging hiwalayan nina Julia Barretto at Joshua garcia noong ,Kontrobersyal ang naging hiwalayan nina Julia Barretto at Joshua Garcia noong 
Sasabihin niya sa yohalimbawa ‘Guest ka guest ka Eat Bulaga Eat Bulaga’,Sasabihin niya sa yo halimbawa ‘Guest ka guest ka Eat Bulaga Eat Bulaga’
sublineage sa mga balikbayang Pilipino at sa Region  habang ang BA,Sublineage sa mga balikbayang Pilipino at sa Region  habang ang BA
Matagal na daw na may banta sa buhay ang dating bise alkalde,Matagal na raw na may banta sa buhay ang dating bise alkalde
Huling nakitang buhay ang dalagita ng umalis ng bahay noong Peb,Huling nakitang buhay ang dalagita nang umalis ng bahay noong Peb
Noon pa man ay personal na ang pagatake ni Gordon sa mga motorcycle riders,Noon pa man ay personal na ang pagatake ni Gordon sa mga motorcycle riders
Eh sa panahon ng kampanya bukod kay Toni si andrew E,Eh sa panahon ng kampanya bukod kay Toni si Andrew E
Hindi pa sila handang manood ng pelikula na hindi sila gusto ang kuwento,Hindi pa sila handang manood ng pelikula na hindi nila gusto ang kuwento
Sakabila nito nanindigan ang Comelec na hindi nahack ang automated election system,Sa kabila nito nanindigan ang Comelec na hindi nahack ang automated election system
Yon rin ang nakakadagdag sa bilang ng outpatient dagdag ni Liquete,Yon din ang nakakadagdag sa bilang ng outpatient dagdag ni Liquete
Hindi inakala ni Cristine Reyes na aabot siya ng dalawang dekada bilang isang artista,Hindi inakala ni Cristine Reyes na aabutin siya ng dalawang dekada bilang isang artista
