Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
Dahil dito ay hindi na makakapasok si Djokovic sa Australia sa loob ng tatlong taon maliban na lamang sa ibang mahalagang dahilan.,Dahil dito ay hindi na makakapasok si Djokovic sa Australia sa loob ng tatlong taon maliban na lamang sa ibang mahalagang dahilan.,Dahil dito ay hindi na makakapasok si lokohin sa aaralin sa loob ng tatlong taon maliban na lamang sa ibang mahalagang dahilan.,"['Djokovic', 'Australia']","{'Djokovic': ['doktorin', 'economic', 'lokohin', 'robotic', 'zoonotic'], 'Australia': ['australiano', 'aantala', 'aaralin', 'aasalin', 'aasarulin']}"
"Parang controlled and marami ang ginawa—ang partnership doon hindi lang talaga LGU pero very active roon ang medical communitySo tingin ko ang mga lesson sa Cebu, ganoon din.","Parang controlled and marami ang ginawa—ang partnership doon hindi lang talaga LGU pero very active roon ang medical communitySo tingin ko ang mga lesson sa Cebu, ganoon din.","Parang controlled and marami ang ginawa—ang partnership doon hindi lang talaga aga pero very active roon ang medical communist tingin ko ang mga lesson sa Cebu, ganoon din.","['LGU', 'communitySo']","{'LGU': ['lgus', 'ag', 'aga', 'age', 'ago'], 'communitySo': ['community', 'commumity', 'communist', 'communities', 'comments']}"
"Para naman sa mga aplikanteng nais maghanap ng trabaho sa Region II, magkakaroon ng sariling landing page ang TrabaHanap para dito simula Hunyo 11.","Para naman sa mga aplikanteng nais maghanap ng trabaho sa Region II, magkakaroon ng sariling landing page ang TrabaHanap para dito simula Hunyo 11.","Para naman sa mga aplikanteng nais maghanap ng trabaho sa Region II, magkakaroon ng sariling landing page ang mahahanap para dito simula Hunyo ag.","['TrabaHanap', '11']","{'TrabaHanap': ['tagahanap', 'trabahante', 'mahahanap', 'makahanap', 'nahahanap'], '11': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Tinukoy ng PNP at BSP ang mga nag-viral na video ng mga ito tulad ng pagpunit ng social influencer sa P20 at pangakong P5,000 na premyo sa sinumang makakaayos nito; pagbutas sa P1,000 bill na ginamit ng isang TikToker sa kanyang magic; paggamit ng isa pa sa P50 bilang imbudo sa pagsasalin ng gasolina sa kanyang motorsiklo; pinamunas naman ng isa pa ang P500 sa kanyang sapatos at saka ito itinapon; at pag-stapler ng isa pang TikToker ng P100 sa net ng plastic basketball ding bilang premyo sa makakapagpasok dito ng bola.","Tinukoy ng PNP at BSP ang mga nag-viral na video ng mga ito tulad ng pagpunit ng social influencer sa P20 at pangakong P5,000 na premyo sa sinumang makakaayos nito; pagbutas sa P1,000 bill na ginamit ng isang TikToker sa kanyang magic; paggamit ng isa pa sa P50 bilang imbudo sa pagsasalin ng gasolina sa kanyang motorsiklo; pinamunas naman ng isa pa ang P500 sa kanyang sapatos at saka ito itinapon; at pag-stapler ng isa pang TikToker ng P100 sa net ng plastic basketball ding bilang premyo sa makakapagpasok dito ng bola.","Tinukoy ng pdp at as ang mga nag-viral na video ng mga ito tulad ng pagpunit ng social influencer sa p3 at pangakong p3,aam na premyo sa sinumang kakaayos nito; pagbutas sa pa,aam bill na ginamit ng isang takeover sa kanyang magic; paggamit ng isa pa sa p25 bilang imbudo sa pagsasalin ng gasolina sa kanyang motorsiklo; pamunas naman ng isa pa ang p25 sa kanyang sapatos at saka ito itinapon; at pag-stapler ng isa pang takeover ng p3 sa net ng plastic basketball ding bilang premyo sa makakapagpasok dito ng bola.","['PNP', 'BSP', 'P20', 'P5', '000', 'makakaayos', 'P1', '000', 'TikToker', 'P50', 'pinamunas', 'P500', 'TikToker', 'P100']","{'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png'], 'BSP': ['ap', 'app', 'as', 'asa', 'asap'], 'P20': ['p25', 'p', 'p3', 'p57', 'p75'], 'P5': ['p', 'p25', 'p3', 'p57', 'p75'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'makakaayos': ['magkakaayos', 'makakaayon', 'kakaayos', 'magkaayos', 'magkakaamos'], 'P1': ['p', 'p3', 'pa', 'pg', 'ph'], 'TikToker': ['tiktok', 'diyoker', 'takeover', 'tiktak', 'tiktik'], 'P50': ['p57', 'p', 'p25', 'p3', 'p75'], 'pinamunas': ['ipinamunas', 'ipamunas', 'pamunas', 'pinadulas', 'pinamalas'], 'P500': ['p57', 'p', 'p25', 'p3', 'p75'], 'P100': ['p', 'p25', 'p3', 'p57', 'p75']}"
Dito na nagkasa ang pulisya ng operasyon na nagresulta sa pagkakadakip ng dalawang suspek.,Dito na nagkasa ang pulisya ng operasyon na nagresulta sa pagkakadakip ng dalawang suspek.,Dito na nagkasa ang pulisya ng operasyon na nagresulta sa pagkakadakip ng dalawang suspek.,[],{}
"Ang kanilang commercial load, hindi na kagaya ng dati, kasi wala sila sa free TV kundi roon lamang sa blocktimed channels nila, at napapanood lamang sila sa cable at internet.","Ang kanilang commercial load, hindi na kagaya ng dati, kasi wala sila sa free TV kundi roon lamang sa blocktimed channels nila, at napapanood lamang sila sa cable at internet.","Ang kanilang commercial load, hindi na kagaya ng dati, kasi wala sila sa free TV kundi roon lamang sa blacklisted channels nila, at napapanood lamang sila sa cable at internet.",['blocktimed'],"{'blocktimed': ['blocktime', 'blocktimer', 'blacklisted', 'bloated', 'blockade']}"
"Nabatid na bumuo na rin ang Quezon City Health Department (QCHD) ng response mechanism laban sa virus, kabilang dito ang prevention; early detection; management at isolation ng mga suspected, probable, and confirmed case; at contact tracing.","Nabatid na bumuo na rin ang Quezon City Health Department (QCHD) ng response mechanism laban sa virus, kabilang dito ang prevention; early detection; management at isolation ng mga suspected, probable, and confirmed case; at contact tracing.","Nabatid na bumuo na rin ang Quezon City Health Department (cha) ng response mechanism laban sa virus, kabilang dito ang prevention; early detection; management at isolation ng mga suspected, probable, and confirmed case; at contact tracing.",['QCHD'],"{'QCHD': ['ache', 'acid', 'cha', 'che', 'chr']}"
Nagkaroon po kasi ng maliit na rambolan diyan sa lugar namin.,Nagkaroon po kasi ng maliit na rambolan diyan sa lugar namin.,Nagkaroon po kasi ng maliit na ambilan diyan sa lugar namin.,['rambolan'],"{'rambolan': ['rambulan', 'aambilan', 'ambilan', 'mambola', 'mambolang']}"
May maririnig pa kaya tayong sigaw na three points kung ganyan na wala na siyang ilalabas dahil nasira na yun ng kapupuyat at kasusugal niya?,May maririnig pa kaya tayong sigaw na three points kung ganyan na wala na siyang ilalabas dahil nasira na yun ng kapupuyat at kasusugal niya?,May maririnig pa kaya tayong sigaw na three points kung ganyan na wala na siyang ilalabas dahil nasira na yun ng nagpupuyat at kalusugan niya?,"['kapupuyat', 'kasusugal']","{'kapupuyat': ['kapupunan', 'magpupuyat', 'nagpupuyat', 'pagpupuyat', 'ipuputat'], 'kasusugal': ['isusugal', 'kabusugan', 'kalusugan', 'kasugal', 'magsusugal']}"
"Ang problema, wala pa raw makapagpapatunay riyan sabi ng PGC.","Ang problema, wala pa raw makapagpapatunay riyan sabi ng PGC.","Ang problema, wala pa raw makapagpapatunay riyan sabi ng ag.",['PGC'],"{'PGC': ['pg', 'pic', 'ag', 'aga', 'age']}"
Pero wala pong exact number na magsasabi na hanggang diyan lang”.,Pero wala pong exact number na magsasabi na hanggang diyan lang”.,Pero wala pong east number na magsasabi na hanggang diyan lang”.,['exact'],"{'exact': ['act', 'each', 'east', 'eat', 'elect']}"
"Dahil sa ginawa nating masusing investigation doon sa lahat ng personalities involved, isa-isa silang nagpunta sa ating police station, dagdag pa ni Jopia.","Dahil sa ginawa nating masusing investigation doon sa lahat ng personalities involved, isa-isa silang nagpunta sa ating police station, dagdag pa ni Jopia.","Dahil sa ginawa nating masusing investigation doon sa lahat ng personalities involved, isa-isa silang nagpunta sa ating police station, dagdag pa ni jowa.",['Jopia'],"{'Jopia': ['hopya', 'joma', 'jowa', 'kopa', 'kopita']}"
Sa Amerika na muna nagsisimulang rumaket ang concert performers dahil okay na okay na roon ang concerts at live shows.,Sa Amerika na muna nagsisimulang rumaket ang concert performers dahil okay na okay na roon ang concerts at live shows.,Sa anemika na muna nagsisimulang rumaket ang concert performers dahil okay na okay na roon ang concerts at live shows.,['Amerika'],"{'Amerika': ['aberia', 'amerikana', 'anemika', 'aamerikana', 'abenida']}"
"Kabilang dito ang ECQ mula Agosto 6-20, MECQ mula Agosto 21-Setyembre 15 at kasalukuyang Alert Level 4 sa ilalim naman ng GCQ.","Kabilang dito ang ECQ mula Agosto 6-20, MECQ mula Agosto 21-Setyembre 15 at kasalukuyang Alert Level 4 sa ilalim naman ng GCQ.","Kabilang dito ang ECQ mula Agosto d-ag, eco mula Agosto ag-Setyembre ag at kasalukuyang Alert Level d sa ilalim naman ng act.","['6', '20', 'MECQ', '21', '15', '4', 'GCQ']","{'6': ['b', 'c', 'd', 'e', 'f'], '20': ['ab', 'ad', 'ag', 'ah', 'ak'], 'MECQ': ['ecq', 'deck', 'eco', 'mcg', 'me'], '21': ['ab', 'ad', 'ag', 'ah', 'ak'], '15': ['ab', 'ad', 'ag', 'ah', 'ak'], '4': ['b', 'c', 'd', 'e', 'f'], 'GCQ': ['ecq', 'ace', 'act', 'c', 'cc']}"
"Nitong Biyernes, sinabi ni Huang na dapat tutulan ng Pilipinas ang pagsusulong ng Taiwan sa kasarinlan kung nagmamalasakit ang pamahalaan sa 150,000 OFWs doon Taiwan.","Nitong Biyernes, sinabi ni Huang na dapat tutulan ng Pilipinas ang pagsusulong ng Taiwan sa kasarinlan kung nagmamalasakit ang pamahalaan sa 150,000 OFWs doon Taiwan.","Nitong Biyernes, sinabi ni hang na dapat tutulan ng Pilipinas ang pagsusulong ng Taiwan sa kasarinlan kung nagmamalasakit ang pamahalaan sa aal,aam news doon Taiwan.","['Huang', '150', '000', 'OFWs']","{'Huang': ['buang', 'guang', 'hang', 'hulang', 'humang'], '150': ['p57', 'aag', 'aal', 'aam', 'aat'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'OFWs': ['laws', 'maws', 'news', 'oas', 'of']}"
Masaya siyang nakabalik sa GMA dahil ang dami naman daw niyang kaibigan dito at gusto raw niya ang working atmosphere sa Kapuso network.,Masaya siyang nakabalik sa GMA dahil ang dami naman daw niyang kaibigan dito at gusto raw niya ang working atmosphere sa Kapuso network.,mas aya siyang nakabalik sa gia dahil ang dami naman daw niyang kaibigan dito at gusto raw niya ang working atmosphere sa abuso network.,"['GMA', 'Kapuso']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], 'Kapuso': ['kapus', 'aabuso', 'abuso', 'baruso', 'isapuso']}"
Kasama na riyan sina Bise Presidente Leni Robredo-Sen.,Kasama na riyan sina Bise Presidente Leni Robredo-Sen.,Kasama na riyan sina Bise Presidente aani Robredo-Sen.,['Leni'],"{'Leni': ['lend', 'lens', 'aani', 'aleng', 'ani']}"
Ewan ko lang kung nasalubong nila roon si Yen at ipinakilala niyang friend.,Ewan ko lang kung nasalubong nila roon si Yen at ipinakilala niyang friend.,Ewan ko lang kung nasalubong nila roon si Yen at ipinakilala niyang friend.,[],{}
"Maganda ang role ni Yasser dito sa totoo lang, sa napanood naming unang episode sa ginanap na press preview nito kamakailan, lalo na nga at may shirtless moment siya rito.","Maganda ang role ni Yasser dito sa totoo lang, sa napanood naming unang episode sa ginanap na press preview nito kamakailan, lalo na nga at may shirtless moment siya rito.","Maganda ang role ni asset dito sa totoo lang, sa napanood naming unang episode sa ginanap na press nareview nito kamakailan, lalo na nga at may shuttles moment siya rito.","['Yasser', 'preview', 'shirtless']","{'Yasser': ['passer', 'assert', 'asset', 'canser', 'daster'], 'preview': ['ireview', 'review', 'nareview', 'premier', 'reviews'], 'shirtless': ['shirts', 'shortlist', 'shuttles', 'wireless', 'careless']}"
"Nakikita nga namin sa mga Instagram post ni Matteo na nangangabayo ito, maaring doon daw iyon sa nabili nilang property sa Paete.","Nakikita nga namin sa mga Instagram post ni Matteo na nangangabayo ito, maaring doon daw iyon sa nabili nilang property sa Paete.","Nakikita nga namin sa mga Instagram post ni batter na nangangabayo ito, maaring doon daw iyon sa nabili nilang property sa pante.","['Matteo', 'Paete']","{'Matteo': ['matter', 'ateo', 'batter', 'latto', 'magte'], 'Paete': ['pagte', 'pakete', 'pante', 'parte', 'paste']}"
Naglista naman si middle blocker Thea Gagate ng 15 puntos kabilang ang limang blocks habang gumawa si Fifi Sharma ng 12 puntos — anim dito galing sa blocks.,Naglista naman si middle blocker Thea Gagate ng 15 puntos kabilang ang limang blocks habang gumawa si Fifi Sharma ng 12 puntos — anim dito galing sa blocks.,Naglista naman si middle block them dabate ng ag puntos kabilang ang limang blocks habang gumawa si bihi charms ng ag puntos — anim dito galing sa blocks.,"['blocker', 'Thea', 'Gagate', '15', 'Fifi', 'Sharma', '12']","{'blocker': ['backer', 'blinker', 'block', 'blocks', 'blogger'], 'Thea': ['tea', 'the', 'them', 'then', 'they'], 'Gagate': ['agata', 'bagahe', 'dabate', 'dagat', 'gaga'], '15': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Fifi': ['wifi', 'bibi', 'bihi', 'biki', 'bili'], 'Sharma': ['pharma', 'alarma', 'charms', 'hara', 'harm'], '12': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Sa imbestigasyon ng pulisya, mabilis umano ang takbo ng motorsiklo sa diversion road sa Batangas City nitong Miyerkules ng gabi nang mapunta ito sa linya ng kalsada na tinatahak ng truck at doon na nangyari ang salpukan.","Sa imbestigasyon ng pulisya, mabilis umano ang takbo ng motorsiklo sa diversion road sa Batangas City nitong Miyerkules ng gabi nang mapunta ito sa linya ng kalsada na tinatahak ng truck at doon na nangyari ang salpukan.","Sa imbestigasyon ng pulisya, mabilis umano ang takbo ng motorsiklo sa diversion road sa Batangas City nitong Miyerkules ng gabi nang mapunta ito sa linya ng kalsada na tinatahak ng truck at doon na nangyari ang salpukan.",[],{}
"Aminin natin, nangyari iyan sa kainitan ng career ni Vhong, pero dahil diyan naapektuhan ang kanyang popularidad at nakatikim siya ng pagbagsak ng kanyang mga pelikula.","Aminin natin, nangyari iyan sa kainitan ng career ni Vhong, pero dahil diyan naapektuhan ang kanyang popularidad at nakatikim siya ng pagbagsak ng kanyang mga pelikula.","Aminin natin, nangyari iyan sa kainitan ng career ni ihong, pero dahil diyan naapektuhan ang kanyang popularidad at nakatikim siya ng pagbagsak ng kanyang mga pelikula.",['Vhong'],"{'Vhong': ['ahong', 'hong', 'ihong', 'uhong', 'aahong']}"
Ang laki raw ng realization sa kanya nitong nagka-pandemic dahil dito niya napagtanto na dapat ay magsimula na siyang mag-put up ng sariling negosyo.,Ang laki raw ng realization sa kanya nitong nagka-pandemic dahil dito niya napagtanto na dapat ay magsimula na siyang mag-put up ng sariling negosyo.,Ang laki raw ng declination sa kanya nitong nagka-pandemic dahil dito niya napagtanto na dapat ay magsimula na siyang mag-cut up ng sariling negosyo.,"['realization', 'put']","{'realization': ['replication', 'revalidation', 'declination', 'dernization', 'desalination'], 'put': ['aut', 'but', 'cut', 'hut', 'out']}"
"Victoria Reyes, Dasmariñas City, may tatlong barangay ang pagitan mula sa San Nicolas 2, kung saan naganap ang insidente, kaya agad na nagtungo ang mga pulis sa nasabing lugar at dito nakorner ang suspek.","Victoria Reyes, Dasmariñas City, may tatlong barangay ang pagitan mula sa San Nicolas 2, kung saan naganap ang insidente, kaya agad na nagtungo ang mga pulis sa nasabing lugar at dito nakorner ang suspek.","biktorya ayes, asmatika City, may tatlong barangay ang pagitan mula sa San bilas d, kung saan naganap ang insidente, kaya agad na nagtungo ang mga pulis sa nasabing lugar at dito nakorner ang suspek.","['Victoria', 'Reyes', 'Dasmariñas', 'Nicolas', '2']","{'Victoria': ['victory', 'bacteria', 'biktorya', 'historian', 'historic'], 'Reyes': ['eyes', 'aretes', 'ayes', 'beses', 'diyes'], 'Dasmariñas': ['askarides', 'askaris', 'asmatika', 'dalmatika', 'disparidad'], 'Nicolas': ['nilalas', 'bicol', 'bilas', 'binola', 'binulas'], '2': ['b', 'c', 'd', 'e', 'f']}"
Kabilang dito ang sa Angeles City exit.,Kabilang dito ang sa Angeles City exit.,Kabilang dito ang sa ages City exit.,['Angeles'],"{'Angeles': ['agecies', 'agents', 'ages', 'amperes', 'anakle']}"
Dito na sila humingi ng tulongsa mga awtoridad upang marekober angbiktima.,Dito na sila humingi ng tulongsa mga awtoridad upang marekober angbiktima.,Dito na sila humingi ng bulong mga awtoridad upang marekober biktima.,"['tulongsa', 'angbiktima']","{'tulongsa': ['tuligsa', 'tulong', 'bulong', 'dulong', 'gulong'], 'angbiktima': ['nabiktima', 'bibiktima', 'biktima', 'binibiktima', 'mabibiktima']}"
"So iyon di mo siya iteterminate, you can only tell him not to report and then this will result doon sa sinasabi mo na no vaccine no pay dahil kapag di pumasok, no work no pay, ayon kay Bello.","So iyon di mo siya iteterminate, you can only tell him not to report and then this will result doon sa sinasabi mo na no vaccine no pay dahil kapag di pumasok, no work no pay, ayon kay Bello.","So iyon di mo siya tinerminate, you can only sell him not to report and then this will result doon sa sinasabi mo na no vaccine no pay dahil kapag di pumasok, no work no pay, ayon kay belo.","['iteterminate', 'tell', 'Bello']","{'iteterminate': ['idetermina', 'terminate', 'tinerminate', 'determina', 'determinado'], 'tell': ['bell', 'cell', 'sell', 'tall', 'tela'], 'Bello': ['bell', 'belly', 'belo', 'ball', 'ballot']}"
Dito nagsuplong sa Sta. Ana Police station ang biktima at nagsampa ng kasong Estafa.Nagkasa.,Dito nagsuplong sa Sta. Ana Police station ang biktima at nagsampa ng kasong Estafa.Nagkasa.,Dito nagsuplong sa eta. aga Police station ang biktima at nagsampa ng kasong Estafa.Nagkasa.,"['Sta', 'Ana']","{'Sta': ['asta', 'ata', 'eta', 'ista', 'ita'], 'Ana': ['aba', 'ada', 'aga', 'aka', 'ala']}"
Binubulyawan kami riyan sa labas.,Binubulyawan kami riyan sa labas.,Binubulyawan kami riyan sa labas.,[],{}
Nagpiyesta ang mga netizen sa kapu-postng mga ko mento sa katatapos lang na Binibining Pilipinas 2021.,Nagpiyesta ang mga netizen sa kapu-postng mga ko mento sa katatapos lang na Binibining Pilipinas 2021.,Nagpiyesta ang mga netizen sa kapa-posteng mga ko menta sa katatapos lang na Binibining Pilipinas aag.,"['kapu', 'postng', 'mento', '2021']","{'kapu': ['kaapu', 'kadu', 'kapa', 'kape', 'kapo'], 'postng': ['posing', 'posong', 'posteng', 'costing', 'doseng'], 'mento': ['manto', 'ment', 'menta', 'mentol', 'mentor'], '2021': ['p25', 'aaba', 'aag', 'aako', 'aal']}"
"Ayon sa pulisya, kagagaling lang ng sabungan ang biktima at pauwi na nang pagbabarilin siya ng mga salaring sakay ng motorsiklo sa Barangay Don Lorenzo Querubin sa bayan ng Caoyan.","Ayon sa pulisya, kagagaling lang ng sabungan ang biktima at pauwi na nang pagbabarilin siya ng mga salaring sakay ng motorsiklo sa Barangay Don Lorenzo Querubin sa bayan ng Caoyan.","Ayon sa pulisya, kagagaling lang ng sabungan ang biktima at pauwi na nang pagbabarilin siya ng mga salaring sakay ng motorsiklo sa Barangay Don ipreno durugin sa bayan ng bayan.","['Lorenzo', 'Querubin', 'Caoyan']","{'Lorenzo': ['eoseno', 'forego', 'ipreno', 'komento', 'koreo'], 'Querubin': ['kerubin', 'buruhin', 'durugin', 'duruin', 'kerubing'], 'Caoyan': ['apyan', 'ayan', 'bayan', 'cagayan', 'cavan']}"
"Kung doon ka sa ICC, para sinampal yung ating kasarinlan yung ating soberenya, ani Dela Rosa.","Kung doon ka sa ICC, para sinampal yung ating kasarinlan yung ating soberenya, ani Dela Rosa.","Kung doon ka sa ace, para sinampal yung ating kasarinlan yung ating soberenya, ani Dela Rosa.",['ICC'],"{'ICC': ['cc', 'ice', 'ace', 'act', 'c']}"
Ang nakalagay rin po kasi roon pampaputi tapos pampalaki ng ari.,Ang nakalagay rin po kasi roon pampaputi tapos pampalaki ng ari.,Ang nakalagay rin po kasi roon pampaputi tapos pampalaki ng ari.,[],{}
"Optimistic pa rin naman kami roon sa game plan ng mga coaches namin, dagdag pa ng reigning PBA MVP na tumapos na may 9 points, 3 rebounds at 2 assists sa kanilang 17-point loss sa Game Two.","Optimistic pa rin naman kami roon sa game plan ng mga coaches namin, dagdag pa ng reigning PBA MVP na tumapos na may 9 points, 3 rebounds at 2 assists sa kanilang 17-point loss sa Game Two.","optimistiko pa rin naman kami roon sa game plan ng mga coaches namin, dagdag pa ng reigning iba ap na tumapos na may d points, d rebond at d aasisti sa kanilang ag-point loss sa Game Two.","['Optimistic', 'PBA', 'MVP', '9', '3', 'rebounds', '2', 'assists', '17']","{'Optimistic': ['optimist', 'optimista', 'optimistiko', 'optimists', 'optimism'], 'PBA': ['aba', 'ba', 'iba', 'pa', 'paa'], 'MVP': ['map', 'vp', 'ap', 'app', 'atp'], '9': ['b', 'c', 'd', 'e', 'f'], '3': ['b', 'c', 'd', 'e', 'f'], 'rebounds': ['rebound', 'bounds', 'rebond', 'refunds', 'rounds'], '2': ['b', 'c', 'd', 'e', 'f'], 'assists': ['assist', 'aasiste', 'aasisti', 'artists', 'asiste'], '17': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Ayon sa suspek, pinadala lamang umano ang nakumpiskang shabu na dalhin dito sa lungsod upang ideliber, ngunit minalas dahil ang nakatransaksiyon ay isang pulis na poseur buyer.","Ayon sa suspek, pinadala lamang umano ang nakumpiskang shabu na dalhin dito sa lungsod upang ideliber, ngunit minalas dahil ang nakatransaksiyon ay isang pulis na poseur buyer.","Ayon sa suspek, pinapala lamang umano ang nakumpiskang shabu na dalhin dito sa lungsod upang ideliver, ngunit minalas dahil ang nakatransaksiyon ay isang pulis na poseur buyer.","['pinarala', 'ireliber']","{'pinarala': ['pinadala', 'pinalala', 'pinapala', 'pinasala', 'binabala'], 'ireliber': ['ideliber', 'deliber', 'ideliver', 'resiber', 'caliber']}"
"Sumunod dito ang mga taga-Metro Manila at Luzon sa 82%, at Visayas sa 81%.","Sumunod dito ang mga taga-Metro Manila at Luzon sa 82%, at Visayas sa 81%.","Sumunod dito ang mga taga-Metro Manila at lumon sa ag%, at Visayas sa ag%.","['Luzon', '82', '81']","{'Luzon': ['lugon', 'lulon', 'lumon', 'lupon', 'bubon'], '82': ['ab', 'ad', 'ag', 'ah', 'ak'], '81': ['ab', 'ad', 'ag', 'ah', 'ak']}"
Wala namang sophistication diyan sa utos ng Pangulo.,Wala namang sophistication diyan sa utos ng Pangulo.,Wala namang codification diyan sa utos ng Pangulo.,['sophistication'],"{'sophistication': ['sophisticated', 'authentication', 'codification', 'confiscation', 'constipation']}"
"Napapansin natin nagdo-double time rin ang mga scammer considering na alam naman natin na roon sa registration natin ngayon is talagang minamadali na, anang opisyal.","Napapansin natin nagdo-double time rin ang mga scammer considering na alam naman natin na roon sa registration natin ngayon is talagang minamadali na, anang opisyal.","Napapansin natin nagdo-double time rin ang mga scammer considering na alam naman natin na roon sa registration natin ngayon is talagang minamadali na, anang opisyal.",[],{}
"Wala akong bayad doon dahil iyong ikinasal, pareho iyong lalaki at iyong babae, mga kaibigan ko, sabi ng isang dating sexy male star.","Wala akong bayad doon dahil iyong ikinasal, pareho iyong lalaki at iyong babae, mga kaibigan ko, sabi ng isang dating sexy male star.","Wala akong bayad doon dahil iyong ikinasal, pareho iyong lalaki at iyong babae, mga kaibigan ko, sabi ng isang dating sexy male star.",[],{}
"Manager ni Gabby Concepcion si Popoy at sabi ng isang nakakaalam, proyektong pagsasamahan ng ex-couple raw ang pinag-usapan doon ng talent manager, ni Sharon at Nancy.","Manager ni Gabby Concepcion si Popoy at sabi ng isang nakakaalam, proyektong pagsasamahan ng ex-couple raw ang pinag-usapan doon ng talent manager, ni Sharon at Nancy.","Manager ni aaboy concessions si Popoy at sabi ng isang nakakaalam, proyektong pagsasamahan ng ex-couple raw ang pinag-usapan doon ng talent manager, ni hapon at anay.","['Gabby', 'Concepcion', 'Sharon', 'Nancy']","{'Gabby': ['gabay', 'aabay', 'aaboy', 'abay', 'aboy'], 'Concepcion': ['concession', 'coercion', 'concessions', 'conclusion', 'confession'], 'Sharon': ['baron', 'hamon', 'hapon', 'haro', 'harok'], 'Nancy': ['nanay', 'nanny', 'anay', 'andy', 'any']}"
"Ayusin mo iyan, Jun, hanap ka na ng lugar, hingi na agad tayo ng mga ilalagay na goods diyan sa ating colorful at very cute na pantry sa lahat.","Ayusin mo iyan, Jun, hanap ka na ng lugar, hingi na agad tayo ng mga ilalagay na goods diyan sa ating colorful at very cute na pantry sa lahat.","Ayusin mo iyan, gun, hanap ka na ng lugar, hingi na agad tayo ng mga ilalagay na goods diyan sa ating colonial at very cute na pantry sa lahat.","['Jun', 'colorful']","{'Jun': ['dun', 'fun', 'gun', 'june', 'junk'], 'colorful': ['colorum', 'colonel', 'colonial', 'color', 'colored']}"
"Siguradong hindi na, dahil hindi naman po ako ia-accept doon sa ICU dahil bawal na bawal po roon ang bisita, ani lola.","Siguradong hindi na, dahil hindi naman po ako ia-accept doon sa ICU dahil bawal na bawal po roon ang bisita, ani lola.","Siguradong hindi na, dahil hindi naman po ako ia-accept doon sa ice dahil bawal na bawal po roon ang bisita, ani lola.",['ICU'],"{'ICU': ['cu', 'ibu', 'ice', 'iku', 'imu']}"
Matatandaang ang Department of Justice (DOJ) ang nagsampa ng omnibus motion para parehong buhayin ang kasong rebelyon laban kay Trillanes sa Makati RTC Branch 150 at ang coup detat case laban dito sa Makati RTC Branch 148.,Matatandaang ang Department of Justice (DOJ) ang nagsampa ng omnibus motion para parehong buhayin ang kasong rebelyon laban kay Trillanes sa Makati RTC Branch 150 at ang coup detat case laban dito sa Makati RTC Branch 148.,Matatandaang ang Department of Justice (DOJ) ang nagsampa ng omnibus motion para parehong buhayin ang kasong rebelyon laban kay billings sa Makati arte Branch aal at ang coup beta case laban dito sa Makati arte Branch aam.,"['Trillanes', 'RTC', '150', 'detat', 'RTC', '148']","{'Trillanes': ['villages', 'airlines', 'billings', 'bilyones', 'brigades'], 'RTC': ['etc', 'art', 'arte', 'arts', 'at'], '150': ['p57', 'aag', 'aal', 'aam', 'aat'], 'detat': ['atat', 'beat', 'beta', 'dagat', 'dalat'], '148': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
Dito na nagsimula ang habulan kung saan ilang sasakyan ang binangga ni Tan hanggang umabot sila sa Legarda sa Maynila.,Dito na nagsimula ang habulan kung saan ilang sasakyan ang binangga ni Tan hanggang umabot sila sa Legarda sa Maynila.,Dito na nagsimula ang habulan kung saan ilang sasakyan ang binangga ni Tan hanggang umabot sila sa plegarya sa Maynila.,['Legarda'],"{'Legarda': ['legasya', 'lepard', 'plegarya', 'regard', 'alegoria']}"
"Kung hindi kami nagkamali, dito nag-New Year si KC.","Kung hindi kami nagkamali, dito nag-New Year si KC.","Kung hindi kami nagkamali, dito nag-New Year si k.",['KC'],"{'KC': ['c', 'cc', 'k', 'ka', 'kg']}"
"Dito nadiskubre na ang mga suspek ang itinuturo ng isang Jerome Janer, na tumangay ng kaniyang cellular phone habang naglalakad sa may Malvar Street, Malate nitong Huwebes ng madaling araw.","Dito nadiskubre na ang mga suspek ang itinuturo ng isang Jerome Janer, na tumangay ng kaniyang cellular phone habang naglalakad sa may Malvar Street, Malate nitong Huwebes ng madaling araw.","Dito nadeskubre na ang mga suspek ang itinuturo ng isang aroma anger, na tumangay ng kaniyang cellular phone habang naglalakad sa may malaan Street, Malate nitong Huwebes ng maraling araw.","['nariskubre', 'Jerome', 'Janer', 'Malvar']","{'nariskubre': ['nadiskubre', 'madiskubre', 'nadeskubre', 'nadikubre', 'nadiskubri'], 'Jerome': ['become', 'genome', 'aroma', 'became', 'before'], 'Janer': ['baner', 'anek', 'anger', 'banker', 'banner'], 'Malvar': ['altar', 'mala', 'malaan', 'malak', 'malas']}"
